product_id,product_category,region,current_price,optimized_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result
261803,Automotive,Asia-Pacific,2325.45,2673.26,4538,3917,1778.59,368.71,525.96,Unchanged
705153,Consumer Goods,Asia-Pacific,2940.6,2813.25,4113,3054,1732.39,1626.82,-545.96,Improved
151110,Energy and Building Technology,Europe,3669.25,3871.66,4226,386,712.44,923.63,2235.59,Unchanged
508140,Energy and Building Technology,Africa,3826.14,3666.32,5075,3326,1937.28,39.61,1689.43,Improved
715208,Energy and Building Technology,Asia-Pacific,4027.9,3780.62,6772,1318,1615.38,443.43,1721.81,Improved
842799,Automotive,Asia-Pacific,2906.34,3433.26,7928,4186,254.82,581.45,2596.99,Unchanged
386982,Consumer Goods,South America,778.48,870.97,3920,664,1195.59,1967.08,-2291.7,Unchanged
844098,Automotive,North America,4000.3,4139.67,1798,4643,1514.85,1588.48,1036.34,Unchanged
408141,Industrial,Europe,1435.93,1223.59,6545,2650,2294.79,1539.14,-2610.34,Improved
494055,Energy and Building Technology,Africa,3213.97,3609.4,5071,684,1736.93,1523.37,349.1,Unchanged
770094,Automotive,Europe,1693.57,1990.34,9785,829,2144.66,1883.81,-2038.13,Unchanged
867723,Industrial,Europe,1787.09,1881.29,6497,1591,2514.24,1174.26,-1807.21,Unchanged
600207,Industrial,North America,579.68,621.84,1951,839,1814.23,890.4,-2082.79,Unchanged
389618,Automotive,Africa,734.7,847.78,4917,3498,210.57,1885.18,-1247.97,Unchanged
262801,Automotive,Asia-Pacific,4103.76,4636.04,9364,917,778.24,1269.91,2587.89,Unchanged
568497,Automotive,Asia-Pacific,1014.28,1027.92,1500,4528,2188.83,1957.89,-3118.8,Unchanged
784644,Automotive,South America,824.93,742.21,4193,3636,1598.89,1774.2,-2630.88,Improved
593727,Energy and Building Technology,North America,4803.21,5512.81,2627,4341,2451.05,1480.75,1581.01,Unchanged
319794,Consumer Goods,Europe,4079.45,4422.59,6789,3260,423.46,1219.91,2779.22,Unchanged
220180,Industrial,Africa,1888.83,2226.05,4258,1664,1524.94,1782.2,-1081.09,Unchanged
422341,Energy and Building Technology,Asia-Pacific,1261.84,1381.29,1542,3604,554.52,1797.07,-970.3,Unchanged
512837,Automotive,Europe,269.98,306.62,9930,2608,382.22,399.12,-474.72,Unchanged
734661,Consumer Goods,Africa,2138.4,2170.97,2899,3247,326.21,1473.36,371.4,Unchanged
446878,Industrial,Asia-Pacific,2088.66,2483.48,7657,2161,513.83,700.91,1268.74,Unchanged
496069,Automotive,Asia-Pacific,4806.84,5682.71,2092,3868,152.14,1122.85,4407.72,Unchanged
849723,Industrial,Europe,1649.68,1940.91,7310,4808,2407.42,1458.91,-1925.42,Unchanged
794049,Automotive,Asia-Pacific,2290.11,2593.2,9458,2798,1120.59,1933.54,-460.93,Unchanged
920870,Energy and Building Technology,North America,3963.78,4542.75,8411,4976,242.99,1155.02,3144.74,Unchanged
398721,Energy and Building Technology,Asia-Pacific,996.91,903.99,1590,949,726.72,1382.11,-1204.84,Improved
899642,Industrial,North America,570.01,582.09,2565,4718,2339.08,555.9,-2312.89,Unchanged
830629,Consumer Goods,South America,4163.13,4465.39,3466,4640,1686.35,741.49,2037.55,Unchanged
368405,Energy and Building Technology,Europe,4883.8,5059.08,8729,1658,2871.74,456.75,1730.59,Unchanged
456045,Industrial,Asia-Pacific,2531.84,2355.58,3405,1388,1501.01,91.7,762.87,Improved
571576,Consumer Goods,Africa,4829.94,4480.14,6222,1359,2710.29,1378.55,391.3,Improved
225844,Industrial,North America,1292.71,1279.13,8889,3203,1468.42,150.39,-339.68,Improved
161331,Industrial,Africa,1195.44,1172.97,5711,3783,1922.25,272.63,-1021.91,Improved
236340,Energy and Building Technology,South America,750.82,628.58,3704,1223,1849.44,1660.35,-2881.21,Improved
818504,Automotive,Europe,3516.68,2958,6888,3149,2495.66,934.98,-472.64,Improved
210447,Consumer Goods,South America,271.78,309.88,7985,3484,1492.18,1679.71,-2862.01,Unchanged
384525,Energy and Building Technology,South America,2933.05,3151.29,5352,3769,2309.27,1840.84,-998.82,Unchanged
504400,Energy and Building Technology,Asia-Pacific,3903.21,3412.55,2464,3608,1445.85,429.99,1536.71,Improved
500976,Energy and Building Technology,Europe,1392.94,1316.01,3131,1988,814.07,1013.37,-511.43,Improved
256859,Industrial,South America,3755.95,3005.28,4917,4867,1666.57,1630.23,-291.52,Improved
809665,Industrial,North America,3540.6,3458.38,3610,2377,1176.34,356.22,1925.82,Improved
258340,Energy and Building Technology,Africa,1036.96,1009.05,1411,3771,2425.27,499.37,-1915.59,Improved
243772,Energy and Building Technology,Europe,390.98,340.9,5112,678,2031.26,629.72,-2320.08,Improved
990091,Automotive,Asia-Pacific,3129.03,2574.39,9770,2097,799.33,1810.68,-35.62,Improved
557072,Automotive,North America,4165.59,4197.21,2961,3057,1932.68,795.69,1468.84,Unchanged
202279,Automotive,Africa,228.8,194.63,3735,2121,952.92,1075.77,-1834.06,Improved
298382,Energy and Building Technology,Asia-Pacific,821.96,877.74,2374,1816,2641.32,368.08,-2131.66,Unchanged
859126,Industrial,North America,2059.89,1855.01,4132,3224,1784.49,1555.65,-1485.13,Improved
426998,Industrial,South America,2057.9,1793.31,1270,1871,496.01,1000.55,296.75,Improved
785012,Automotive,Africa,3763.04,3447.31,5998,4732,1622.53,1191.17,633.61,Improved
279604,Industrial,South America,682.58,766.49,6389,514,2232.63,1294.98,-2761.12,Unchanged
626964,Automotive,North America,3583.47,3081.75,2396,1283,2162.54,269.98,649.23,Improved
730564,Automotive,Africa,242.56,238.65,2421,3455,1145.42,153.03,-1059.8,Improved
847363,Energy and Building Technology,Asia-Pacific,2040.75,1642.4,4364,751,1235.99,1254.85,-848.44,Improved
380914,Energy and Building Technology,North America,2379.02,2200.65,3643,489,134.85,670.63,1395.17,Improved
558363,Consumer Goods,Asia-Pacific,2709.66,2653.94,4326,3005,223.08,1763.47,667.39,Improved
771659,Consumer Goods,Europe,3441.08,3253.04,6934,2314,673.28,1558.51,1021.25,Improved
598321,Energy and Building Technology,North America,3575.48,3332.4,1219,4832,752.55,1829.65,750.2,Improved
185337,Industrial,Asia-Pacific,4129.39,3327.83,4149,4642,2928.95,156.97,241.91,Improved
390475,Consumer Goods,Africa,3373.78,2927.04,6230,2664,2292.38,1829.97,-1195.31,Improved
536188,Automotive,Europe,807.59,666.74,6453,783,500.55,1221.25,-1055.06,Improved
130220,Consumer Goods,South America,599.7,683.91,2885,2256,918.22,392.59,-626.9,Unchanged
640343,Consumer Goods,Asia-Pacific,2324.5,2285.56,5376,2397,1456.53,1409.28,-580.25,Improved
887698,Consumer Goods,South America,4202.67,4263.3,1363,4831,776.4,1540.2,1946.7,Unchanged
809063,Automotive,North America,2708.27,2275.19,9669,479,193.7,1126.22,955.27,Improved
200790,Industrial,North America,2933.75,2722.54,5293,111,435.93,1584.11,702.5,Improved
362517,Energy and Building Technology,South America,4947,5729.09,8629,4698,1501.91,983.53,3243.65,Unchanged
453181,Industrial,Europe,4807.42,4949.43,5745,1209,2054.5,203.84,2691.09,Unchanged
851724,Industrial,Asia-Pacific,2845.91,2522.52,4102,319,559.67,657.48,1305.37,Improved
822267,Industrial,South America,1375.63,1405.46,1308,401,466.72,21.61,917.13,Unchanged
286814,Consumer Goods,South America,4445.39,5220.34,3059,1781,1426.78,1308.89,2484.67,Unchanged
979808,Energy and Building Technology,South America,265.55,219.37,3729,791,1441.71,970.35,-2192.69,Improved
767305,Industrial,North America,3542.78,3939.25,9252,2362,1675.74,377.89,1885.62,Unchanged
443482,Consumer Goods,Asia-Pacific,1534.59,1751.6,5058,4806,2316.77,805.64,-1370.81,Unchanged
667901,Automotive,South America,4241.62,3472.48,1392,708,195.42,442.46,2834.6,Improved
878841,Consumer Goods,North America,2339.49,2168.71,3524,854,2046.88,1770.52,-1648.69,Improved
166948,Automotive,Europe,2970.24,2554.85,6344,3586,1517.42,331.39,706.04,Improved
310202,Consumer Goods,Europe,1436.05,1690.42,3779,732,855.14,503.73,331.55,Unchanged
636079,Energy and Building Technology,South America,2654.5,2178.76,9110,3707,907.71,1239.15,31.9,Improved
568690,Consumer Goods,Europe,3737.67,3514.51,3668,3370,801.2,313.62,2399.69,Improved
458884,Energy and Building Technology,South America,3586.46,4269.77,4757,1717,2622.14,406.91,1240.72,Unchanged
142872,Industrial,South America,4222.06,3856.02,2785,1735,2015.12,1000.99,839.91,Improved
594398,Consumer Goods,Asia-Pacific,4211.32,4623.99,1169,1196,1509.3,713.81,2400.88,Unchanged
647517,Consumer Goods,Africa,2072.67,2273.23,2126,4439,2666.03,438.2,-831,Unchanged
107757,Automotive,North America,3967.45,3357.76,2311,3518,1791.48,1417.52,148.76,Improved
596764,Energy and Building Technology,Africa,1230.62,1244.39,1595,1688,1811.3,110.97,-677.88,Unchanged
156256,Industrial,South America,3600.44,3414.22,1725,4566,646.38,1656.08,1111.76,Improved
445722,Energy and Building Technology,South America,1622.68,1779.09,1368,2792,2250.02,1371.42,-1842.35,Unchanged
287524,Automotive,Asia-Pacific,4937.12,4134.88,6373,3735,312.89,181.17,3640.82,Improved
368274,Energy and Building Technology,North America,277.97,294.93,8298,331,1215.07,286.42,-1206.56,Unchanged
928308,Energy and Building Technology,South America,4672.65,5525.07,6164,1575,2809.59,690.91,2024.57,Unchanged
297168,Automotive,Africa,3457.65,3379.58,8094,3006,2693.99,760.82,-75.23,Improved
190208,Consumer Goods,South America,2302.94,2513.11,5600,4377,1985.18,1742.19,-1214.26,Unchanged
651830,Automotive,North America,2277.64,2596.9,5975,2116,2963.22,1805.32,-2171.64,Unchanged
868171,Consumer Goods,Europe,4473.28,4155.61,7196,3877,715.79,1763.87,1675.95,Improved
634947,Industrial,North America,3996.85,3448.77,3583,4293,1008.79,1628.76,811.22,Improved
279721,Consumer Goods,Europe,1713.57,1659.67,6266,4753,2532.49,1448.31,-2321.13,Improved
116561,Energy and Building Technology,Europe,1739.68,1836.91,1179,113,1266.42,1195.49,-625,Unchanged
784178,Consumer Goods,Asia-Pacific,1168.82,1346.2,9504,1888,2183.64,139.79,-977.23,Unchanged
901997,Energy and Building Technology,North America,2233.43,2016.12,4393,1345,917.97,1058.73,39.42,Improved
138977,Energy and Building Technology,Africa,132.38,151.94,5619,1724,2360.07,443.51,-2651.64,Unchanged
631924,Consumer Goods,South America,2086.99,2000.23,5955,464,1377.31,117.7,505.22,Improved
731838,Consumer Goods,Europe,3457.6,3468.56,1656,4041,2039.18,1233.93,195.45,Unchanged
819872,Consumer Goods,North America,4762.42,4780.05,9776,4876,2579.75,238.2,1962.1,Unchanged
447181,Industrial,Asia-Pacific,3163.3,2811.12,5531,383,1968.94,1387.24,-545.06,Improved
644844,Industrial,Africa,1764.31,2088.21,5376,4856,2669.76,284.97,-866.52,Unchanged
554586,Industrial,Asia-Pacific,564.9,471.15,1909,2463,2419.13,1520.52,-3468.5,Improved
868149,Consumer Goods,Africa,1913.3,2211.2,1935,4593,896.1,1499.74,-184.64,Unchanged
384801,Consumer Goods,Asia-Pacific,3631.22,3883.54,3564,3586,1333.22,1746.82,803.5,Unchanged
901206,Consumer Goods,North America,4880.74,4086.03,5870,4059,2495.88,1377.12,213.03,Improved
223795,Automotive,Asia-Pacific,423,496.54,6923,1444,2842.42,950.84,-3296.72,Unchanged
567233,Automotive,South America,3683.52,4094.27,1765,2917,1282.73,1527.21,1284.33,Unchanged
697157,Industrial,Asia-Pacific,2904.8,3260.1,5364,516,2612.38,1138.05,-490.33,Unchanged
847448,Industrial,Asia-Pacific,1086.45,1087.48,7163,345,316.64,1998.57,-1227.73,Unchanged
656594,Consumer Goods,Asia-Pacific,3548.5,3786.76,3661,1119,1114.52,1119.4,1552.84,Unchanged
821235,Industrial,Asia-Pacific,391.8,423.92,3204,1292,2319.07,1195.74,-3090.89,Unchanged
949033,Industrial,Europe,217.48,225.6,7545,1445,1621.59,1630.66,-3026.65,Unchanged
304962,Automotive,North America,1842.51,1531.9,5244,4029,1787.41,1233.52,-1489.03,Improved
366840,Energy and Building Technology,South America,3399.33,3711.65,9333,2424,2814.61,1473.02,-575.98,Unchanged
823393,Consumer Goods,Europe,1539.77,1747.72,3346,3295,1792.8,1767.03,-1812.11,Unchanged
145825,Industrial,Asia-Pacific,4440.71,5055.03,5896,4011,2412.85,1802.8,839.38,Unchanged
998250,Energy and Building Technology,Africa,3357.97,3691.4,1315,4170,1795.2,238.08,1658.12,Unchanged
458572,Energy and Building Technology,South America,4471.11,5354.68,7174,1775,951.67,1455.35,2947.66,Unchanged
688714,Automotive,Asia-Pacific,3030.53,3367.79,9879,2572,1791.51,1096.85,479.43,Unchanged
776279,Energy and Building Technology,South America,3972.7,3472.43,5220,1429,496.61,1214.22,1761.6,Improved
447610,Energy and Building Technology,South America,3772.71,3377.48,9163,3257,2726.7,1704,-1053.22,Improved
597828,Industrial,Europe,2189.28,2626.65,5204,2708,558.04,606.9,1461.71,Unchanged
573289,Industrial,Asia-Pacific,4291.37,5060.93,3051,4362,1022.95,1772.21,2265.77,Unchanged
610262,Industrial,North America,2551.96,2841.33,9181,4887,1876.07,477.26,488,Unchanged
128986,Automotive,Europe,4550.71,5318.01,8726,1304,2776.74,981.57,1559.7,Unchanged
528977,Automotive,North America,4770.36,4992.94,4384,360,2789.25,103.19,2100.5,Unchanged
288997,Automotive,South America,1854.75,1661.97,7857,2137,1872.14,213.81,-423.98,Improved
600586,Automotive,Asia-Pacific,2229.76,1889.51,3998,4864,1800.69,316.58,-227.76,Improved
672395,Energy and Building Technology,North America,4465.97,3853.37,3484,2181,936.91,527.21,2389.25,Improved
574563,Industrial,South America,930.7,890.86,3220,3209,2284.29,1473.22,-2866.65,Improved
933066,Energy and Building Technology,North America,4356.1,4064.39,3111,2555,1021.26,253.72,2789.41,Improved
894753,Consumer Goods,Africa,1087.04,1273.14,4486,4720,2502.07,1270.88,-2499.81,Unchanged
371670,Industrial,North America,4122.89,3738.64,4164,2829,1051.87,1545.81,1140.96,Improved
228576,Automotive,South America,3522.84,3038.9,8524,4331,1468.07,484.15,1086.68,Improved
732174,Energy and Building Technology,Europe,1997.66,2280.37,8726,2206,2432.86,1315.17,-1467.66,Unchanged
778675,Industrial,South America,798.19,867.85,9173,2693,779.26,1965.76,-1877.17,Unchanged
161290,Automotive,Asia-Pacific,865.81,709.41,7538,1364,957.14,1927.82,-2175.55,Improved
490976,Consumer Goods,South America,3064.59,3670.42,5671,3572,713.44,1281.55,1675.43,Unchanged
370309,Consumer Goods,Asia-Pacific,195.84,188.46,4757,213,329.36,754.41,-895.31,Improved
564948,Automotive,Europe,4265.76,4778.26,5870,2054,55.84,124.82,4597.6,Unchanged
149653,Energy and Building Technology,North America,3033.09,3351.7,3844,519,2592.22,196.91,562.57,Unchanged
215608,Consumer Goods,Asia-Pacific,2209.32,2446.08,9685,2073,2723.64,187.7,-465.26,Unchanged
902639,Consumer Goods,Asia-Pacific,1126.26,1059.08,3546,161,2675.78,1152.11,-2768.81,Improved
929233,Consumer Goods,Africa,4575.16,3889.24,2605,2305,2255.18,1333.74,300.32,Improved
131348,Automotive,Europe,3777.92,4021.72,2131,3753,1000.62,33.03,2988.07,Unchanged
354985,Consumer Goods,South America,4006.22,4573.47,3072,3134,1372.9,1822.91,1377.66,Unchanged
287187,Consumer Goods,Asia-Pacific,819.05,963.55,6897,4620,1309.74,1635.74,-1981.93,Unchanged
192776,Automotive,South America,2416.97,2167.79,1190,3355,452.96,1472.43,242.4,Improved
398811,Industrial,North America,4976.63,5620.48,2063,4691,1865.29,215.83,3539.36,Unchanged
137579,Automotive,North America,567.96,602.87,9999,863,2641.89,214.55,-2253.57,Unchanged
846118,Energy and Building Technology,Europe,1661.64,1904.35,2031,4911,815.23,1896.14,-807.02,Unchanged
884754,Consumer Goods,Europe,1418.6,1235.13,5883,1461,2918.98,238.57,-1922.42,Improved
539580,Automotive,North America,2485.21,2352.91,6625,701,1739.84,702.11,-89.04,Improved
705507,Consumer Goods,South America,1002.97,1007.65,3107,827,1619.54,163.98,-775.87,Unchanged
984243,Automotive,North America,741.19,668.77,5771,3037,957.25,1938.5,-2226.98,Improved
322511,Consumer Goods,Africa,3949.73,4347.71,4122,2911,157.32,1867.55,2322.84,Unchanged
449936,Consumer Goods,North America,361.38,416.79,8988,4394,1844.16,289.12,-1716.49,Unchanged
973517,Industrial,Europe,4529.19,3648.79,9924,1016,1308.18,1193.03,1147.58,Improved
340311,Energy and Building Technology,South America,245.41,210.99,5369,3891,631.67,1967.02,-2387.7,Improved
996930,Automotive,South America,4392.59,3529.13,7341,456,192.7,910.26,2426.17,Improved
537772,Industrial,North America,4702.36,4132.71,5455,4929,768.08,223.94,3140.69,Improved
712663,Energy and Building Technology,Asia-Pacific,1420.34,1668.22,5191,4088,1272.99,1841.46,-1446.23,Unchanged
862768,Consumer Goods,South America,202.73,211.75,9972,498,1770.44,1930.41,-3489.1,Unchanged
315788,Industrial,Europe,1695.33,1631.9,8999,1057,2405.41,723,-1496.51,Improved
234742,Consumer Goods,South America,3207.28,3286.94,2070,2120,1652.29,1225.68,408.97,Unchanged
258061,Energy and Building Technology,Asia-Pacific,948.12,781,3922,1100,2349.76,618.84,-2187.6,Improved
964893,Energy and Building Technology,North America,145.36,122.2,9973,1444,2312.81,856.15,-3046.76,Improved
800857,Consumer Goods,North America,3804.78,4417.97,9254,4556,2240.63,779.29,1398.05,Unchanged
584110,Industrial,South America,3317.37,3823.61,9899,1546,1094.34,779.37,1949.9,Unchanged
389884,Industrial,Africa,1352.62,1161.41,4739,2378,2398.34,1084.24,-2321.17,Improved
440153,Consumer Goods,Europe,1755.79,1714.96,8419,150,2472.9,519.02,-1276.96,Improved
249984,Automotive,Europe,2773.45,2677.5,1625,447,390.41,1119.9,1167.19,Improved
912518,Consumer Goods,Europe,647.59,581.52,2880,4640,2550.79,775.8,-2745.07,Improved
716276,Industrial,North America,1219.81,1027.66,7923,2545,2657.25,175.58,-1805.17,Improved
694339,Automotive,Africa,4969.34,5518.71,9664,3168,2522.84,1560.86,1435.01,Unchanged
286855,Industrial,North America,2863.52,3254.22,1681,1189,1799.5,587.81,866.91,Unchanged
887047,Energy and Building Technology,Europe,2955.32,2717.1,2266,2579,841.98,1662.02,213.1,Improved
811941,Energy and Building Technology,Asia-Pacific,4811.54,4019.36,1588,2819,205.14,1023.45,2790.77,Improved
102366,Energy and Building Technology,Africa,3476.24,3262.31,7845,3884,1177.53,1210.46,874.32,Improved
754796,Industrial,North America,1119.39,1179.95,4999,859,1663.9,318.74,-802.69,Unchanged
181676,Consumer Goods,North America,2251.35,2435.07,1733,563,240.55,1171.73,1022.79,Unchanged
369514,Automotive,North America,1004.14,888.74,2542,4536,2029.03,274.32,-1414.61,Improved
545739,Automotive,Africa,1747.82,1530.72,1660,2076,2565.12,1611.33,-2645.73,Improved
379896,Automotive,Asia-Pacific,1806.55,1634.97,5984,136,1672.05,540.19,-577.27,Improved
435163,Energy and Building Technology,Africa,4863.83,5335.08,3187,4308,969.51,191.61,4173.96,Unchanged
741184,Consumer Goods,Asia-Pacific,812.94,969.56,1189,4026,1020.04,1002.45,-1052.93,Unchanged
563931,Energy and Building Technology,Europe,300.9,293.76,5869,2174,761.77,955.55,-1423.56,Improved
655957,Energy and Building Technology,South America,3794.76,3046.63,4759,2846,2658.78,1860.31,-1472.46,Improved
320173,Energy and Building Technology,Asia-Pacific,4157.15,4401.39,6831,2012,1894.36,372.1,2134.93,Unchanged
776292,Energy and Building Technology,Africa,3980.35,3704.11,3735,3947,460.11,1276.46,1967.54,Improved
