product_id,product_category,region,current_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result,production_time,inventory_turnover,order_lead_time,supply_chain_risk
349777,Energy and Building Technology,North America,3428.38,3835,2172,2611.37,816.03,0.98,Improved,6.9,4.09,29.98,Medium
616332,Energy and Building Technology,Asia-Pacific,1042.65,4199,308,2736.96,841.09,-2535.4,Unchanged,1.63,1.66,19.98,Low
134871,Automotive,Asia-Pacific,635.41,2458,1770,1229.04,350.52,-944.15,Unchanged,5.13,4.07,6.36,Low
228810,Industrial,Europe,1074.25,6245,4080,937.67,1488.0,-1351.42,Unchanged,7.39,3.94,15.26,Low
449077,Industrial,Asia-Pacific,4277.97,1855,4537,148.38,1490.97,2638.62,Improved,2.72,3.38,8.87,Medium
802948,Automotive,North America,4548.49,5510,3244,760.15,1498.06,2290.28,Improved,9.29,3.42,11.59,Medium
459172,Energy and Building Technology,North America,2373.98,2085,2003,1207.51,1086.83,79.64,Improved,5.29,2.3,1.38,High
466987,Automotive,Europe,139.56,8046,3947,2686.58,1081.88,-3628.9,Unchanged,4.82,3.1,29.99,High
704781,Energy and Building Technology,Asia-Pacific,2505.62,5423,3931,654.58,896.06,954.98,Improved,5.53,2.07,21.72,Medium
793307,Automotive,Asia-Pacific,4466.53,1300,852,1623.94,1127.92,1714.67,Improved,9.96,1.44,2.47,Medium
555268,Automotive,North America,4112.61,6602,2097,1287.24,1457.97,1367.4,Improved,8.32,4.51,2.52,Low
427196,Consumer Goods,Asia-Pacific,787.98,4261,4043,2795.46,1401.41,-3408.89,Unchanged,5.75,2.21,8.53,Low
688952,Automotive,Europe,2398.35,5721,4234,2413.84,762.36,-777.85,Unchanged,1.38,1.44,24.58,Low
851557,Industrial,North America,3425.52,9511,2183,2222.88,1487.24,-284.6,Unchanged,4.31,2.55,22.8,High
381887,Energy and Building Technology,Europe,2873.92,2579,4828,2556.58,180.71,136.63,Improved,9.93,3.09,17.07,High
432378,Energy and Building Technology,Africa,4614.81,9025,3127,2272.54,1537.9,804.37,Improved,3.25,4.77,6.69,Low
993079,Industrial,North America,4581.06,2788,829,2358.08,1710.06,512.92,Improved,2.77,4.21,7.74,Medium
897475,Energy and Building Technology,South America,1358.92,9914,491,1653.74,1722.64,-2017.46,Unchanged,9.12,1.2,7.75,Low
712730,Consumer Goods,South America,3759.02,3855,4245,2447.7,1122.86,188.46,Improved,9.35,4.99,19.42,Low
609559,Consumer Goods,Africa,4291.86,5560,375,166.37,626.3,3499.19,Improved,2.93,2.28,12.85,Medium
111837,Consumer Goods,Asia-Pacific,4228.54,6215,4986,2721.28,1776.74,-269.48,Unchanged,5.38,2.89,13.55,Medium
673202,Consumer Goods,Africa,3086.66,8087,4702,329.68,573.97,2183.01,Improved,1.98,1.46,12.47,Medium
552357,Industrial,North America,1378.8,6503,3522,2140.07,1253.04,-2014.31,Unchanged,4.1,4.98,3.06,Medium
573733,Energy and Building Technology,Asia-Pacific,3350.69,4311,319,2408.22,1178.28,-235.81,Unchanged,4.35,1.29,4.75,Medium
878595,Industrial,North America,3778.02,7354,4917,1760.88,967.53,1049.61,Improved,3.82,3.89,18.84,Low
118309,Automotive,South America,4127.08,9142,1009,2174.81,606.1,1346.17,Improved,8.23,3.92,28.65,Low
403120,Energy and Building Technology,North America,3497.19,4121,4805,1262.24,1715.77,519.18,Improved,8.39,2.18,1.04,Low
774747,Automotive,Africa,3006.78,1331,4817,1396.8,1132.77,477.21,Improved,4.65,2.73,18.79,Medium
730783,Energy and Building Technology,Africa,484.43,2196,569,1758.08,370.25,-1643.9,Unchanged,7.72,0.59,24.45,High
896560,Energy and Building Technology,Asia-Pacific,4822.79,1854,2206,1552.32,137.17,3133.3,Improved,2.99,1.16,29.79,High
176999,Industrial,South America,1982.84,6560,3900,821.91,83.61,1077.32,Improved,3.05,4.53,5.82,Medium
698065,Consumer Goods,North America,1168.25,4828,2359,2820.41,1838.79,-3490.95,Unchanged,3.96,1.81,14.12,Medium
823238,Energy and Building Technology,Africa,4286.52,5009,4950,946.52,1079.07,2260.93,Improved,8.98,3.97,13.26,Medium
687388,Industrial,South America,4524.34,4284,2237,156.37,983.7,3384.27,Improved,4.35,0.83,8.05,Medium
381008,Energy and Building Technology,South America,2572.14,8453,1393,2983.08,1062.93,-1473.87,Unchanged,9.48,2.69,17.36,High
233011,Consumer Goods,Europe,349.12,8667,4324,2657.42,959.48,-3267.78,Unchanged,8.62,0.81,3.88,High
329603,Energy and Building Technology,Europe,3022.83,8563,3747,771.02,228.49,2023.32,Improved,9.58,2.1,23.2,Low
963287,Consumer Goods,Africa,4406.14,9188,4652,2171.01,1428.17,806.96,Improved,7.64,3.79,9.99,High
832920,Automotive,North America,790.49,9057,822,2153.96,742.55,-2106.02,Unchanged,2.96,2.0,13.22,Low
337128,Consumer Goods,Asia-Pacific,2220.09,7268,733,358.39,1602.37,259.33,Improved,6.9,2.85,24.05,Low
831901,Industrial,South America,3120.97,9675,2037,1183.54,36.85,1900.58,Improved,8.51,4.64,17.8,Medium
750917,Energy and Building Technology,Africa,623.6,5025,391,2243.32,1005.78,-2625.5,Unchanged,3.07,2.04,5.26,Low
557198,Industrial,South America,3855.5,7628,3369,1781.38,1318.74,755.38,Improved,2.68,1.92,4.98,Low
764897,Industrial,South America,3236.83,7313,2749,1276.12,1354.67,606.04,Improved,9.43,2.41,25.07,High
182262,Consumer Goods,Europe,3153.89,1457,2076,2702.49,1118.12,-666.72,Unchanged,7.73,0.7,8.99,Medium
673094,Industrial,North America,3262.38,5108,2067,261.52,929.84,2071.02,Improved,8.89,0.71,6.39,Medium
123884,Consumer Goods,North America,787.98,5393,1557,2690.97,770.94,-2673.93,Unchanged,7.29,2.65,18.25,High
381685,Energy and Building Technology,Europe,2900.46,7335,351,1694.69,362.64,843.13,Improved,3.7,4.54,9.86,High
444901,Consumer Goods,Europe,3330.45,8208,463,470.36,623.56,2236.53,Improved,2.15,1.28,1.06,Medium
144894,Energy and Building Technology,South America,2285.47,7479,1667,699.02,1566.64,19.81,Improved,1.14,4.71,27.42,High
841511,Automotive,Europe,4880.51,8881,1776,2118.48,37.89,2724.14,Improved,7.46,1.03,22.64,Low
262999,Automotive,North America,4091.51,1850,2029,2716.25,1513.23,-137.97,Unchanged,4.89,1.31,21.91,Low
510812,Consumer Goods,Europe,2013.47,3327,4055,94.52,1542.58,376.37,Improved,4.28,4.4,17.44,High
732990,Automotive,Asia-Pacific,671.68,9792,4377,1304.53,485.95,-1118.8,Unchanged,2.69,0.69,13.14,Low
567135,Automotive,Asia-Pacific,1550.53,9945,749,1480.27,1118.53,-1048.27,Unchanged,6.39,3.94,19.16,Medium
572468,Energy and Building Technology,Africa,557.15,7690,3366,1415.81,312.88,-1171.54,Unchanged,5.83,4.42,2.98,Medium
213648,Industrial,Europe,3403.03,9639,4739,1583.14,1944.1,-124.21,Unchanged,1.23,3.31,28.34,Medium
806029,Consumer Goods,Asia-Pacific,3093.54,4238,1240,2543.42,1583.22,-1033.1,Unchanged,4.52,2.25,6.13,Low
354361,Consumer Goods,Africa,1188.32,5085,4178,2776.82,1612.91,-3201.41,Unchanged,9.64,4.12,21.01,Medium
827446,Automotive,Asia-Pacific,3722.78,5281,1635,910.3,874.61,1937.87,Improved,5.22,2.31,26.59,Low
180487,Automotive,Africa,3456.17,8900,2688,362.86,1748.13,1345.18,Improved,9.14,1.25,26.46,High
698540,Energy and Building Technology,Europe,2799.92,5498,4555,2282.21,1679.58,-1161.87,Unchanged,2.79,4.04,2.4,Low
848477,Consumer Goods,Asia-Pacific,4980.14,8353,1676,2048.75,70.23,2861.16,Improved,9.82,4.06,16.63,High
553734,Industrial,Africa,1857.36,9490,1567,722.68,1252.9,-118.22,Unchanged,3.69,3.43,9.34,Medium
287878,Consumer Goods,North America,4718.44,9727,771,2404.99,396.28,1917.17,Improved,2.16,2.66,14.14,Medium
464470,Consumer Goods,South America,4811.54,8343,1149,365.76,562.6,3883.18,Improved,7.03,2.09,3.64,Medium
847177,Energy and Building Technology,North America,2377.7,1108,1592,187.34,737.07,1453.29,Improved,6.41,4.74,5.65,Medium
838918,Industrial,South America,1316.07,8518,3584,936.03,220.02,160.02,Improved,7.48,3.2,17.52,High
159942,Consumer Goods,Asia-Pacific,2892.14,9261,2015,2563.56,1534.95,-1206.37,Unchanged,9.36,1.25,20.12,Medium
495371,Energy and Building Technology,South America,835.34,7773,1721,843.61,57.5,-65.77,Unchanged,4.7,2.02,3.0,Low
487540,Consumer Goods,Africa,330.42,1831,4783,2688.5,1813.68,-4171.76,Unchanged,8.94,0.81,11.3,High
351996,Industrial,South America,513.03,4818,859,1420.46,1128.98,-2036.41,Unchanged,2.06,4.31,2.19,Low
296637,Industrial,Europe,3907.28,3893,1784,1949.53,138.22,1819.53,Improved,5.62,3.89,5.69,Medium
966651,Energy and Building Technology,Europe,1495.95,2594,355,2471.95,1755.71,-2731.71,Unchanged,8.28,2.11,29.97,High
364974,Energy and Building Technology,Europe,1533.27,6702,3797,1623.49,873.31,-963.53,Unchanged,2.73,4.76,13.38,Medium
587534,Energy and Building Technology,North America,580.86,4476,2167,2439.87,1970.4,-3829.41,Unchanged,4.07,0.58,14.97,High
831279,Consumer Goods,Africa,4212.32,4688,1923,829.32,1383.6,1999.4,Improved,7.95,2.33,27.5,Medium
584364,Energy and Building Technology,South America,2668.12,8645,795,867.0,1650.89,150.23,Improved,5.69,1.24,1.39,High
430413,Industrial,Asia-Pacific,2220.44,2528,1586,2226.53,382.42,-388.51,Unchanged,9.97,2.14,22.37,Medium
567533,Energy and Building Technology,Asia-Pacific,4105.11,2682,3802,649.97,799.93,2655.21,Improved,3.08,1.97,3.0,High
128701,Energy and Building Technology,Europe,4516.52,2175,4018,2065.86,1390.98,1059.68,Improved,8.6,1.28,15.91,High
799950,Consumer Goods,Europe,972.53,3751,1714,644.71,1202.22,-874.4,Unchanged,1.02,3.78,12.0,Medium
371760,Consumer Goods,Africa,130.72,5627,1885,1123.93,1285.39,-2278.6,Unchanged,2.26,4.64,26.71,High
926232,Consumer Goods,Asia-Pacific,4876.11,9426,505,1803.06,214.51,2858.54,Improved,7.44,4.42,16.48,Low
173867,Consumer Goods,North America,3535.77,5686,1181,2353.13,1503.64,-321.0,Unchanged,8.12,2.27,3.74,Low
890509,Automotive,Asia-Pacific,1597.07,8839,463,554.52,1973.78,-931.23,Unchanged,2.49,2.08,1.33,Low
393910,Industrial,Asia-Pacific,522.55,5827,4000,2112.64,1576.96,-3167.05,Unchanged,3.44,1.87,29.29,High
759575,Automotive,Asia-Pacific,3861.11,1035,4884,87.87,1612.45,2160.79,Improved,9.11,1.0,13.15,Medium
521483,Energy and Building Technology,Africa,2590.01,8701,3755,2984.07,1064.17,-1458.23,Unchanged,7.74,4.27,1.31,High
111008,Automotive,Africa,3597.15,8389,3271,2394.28,1240.62,-37.75,Unchanged,3.11,2.3,7.0,High
996571,Industrial,Asia-Pacific,3393.06,4150,2717,1210.49,452.74,1729.83,Improved,4.51,4.8,23.68,Low
170168,Automotive,North America,1584.95,6401,4674,2688.48,1783.25,-2886.78,Unchanged,2.86,3.52,27.35,Medium
730686,Industrial,South America,2793.31,8945,3103,1165.87,1661.04,-33.6,Unchanged,4.15,4.6,24.52,High
937921,Automotive,Africa,2060.99,1489,377,434.89,328.34,1297.76,Improved,6.93,1.08,6.09,High
138933,Industrial,South America,2236.05,7352,800,416.29,1545.38,274.38,Improved,3.66,1.6,17.48,Low
709050,Industrial,Africa,1973.08,5988,3856,2549.77,1489.48,-2066.17,Unchanged,5.51,3.98,26.26,Medium
945683,Consumer Goods,North America,1283.42,3694,2593,2723.76,496.76,-1937.1,Unchanged,4.38,4.19,26.88,Low
367708,Automotive,Europe,1298.44,5027,4779,663.03,1331.76,-696.35,Unchanged,8.27,1.85,20.29,Low
872139,Consumer Goods,North America,4124.25,5418,1909,870.03,205.52,3048.7,Improved,4.46,4.1,4.75,Low
931484,Energy and Building Technology,Europe,1419.42,1117,4500,964.46,1557.0,-1102.04,Unchanged,6.93,2.1,24.02,High
459210,Industrial,Africa,498.04,7726,4149,1932.06,226.12,-1660.14,Unchanged,2.49,2.86,9.35,Low
616627,Consumer Goods,Europe,1136.88,4330,3709,1888.72,728.41,-1480.25,Unchanged,2.21,0.75,8.7,Medium
518955,Consumer Goods,Africa,4087.52,8999,2530,1067.89,1534.4,1485.23,Improved,6.82,4.56,23.9,Medium
646754,Consumer Goods,North America,1125.03,7274,3315,1521.26,1670.21,-2066.44,Unchanged,5.86,2.29,22.76,High
176078,Energy and Building Technology,Asia-Pacific,3978.46,7462,390,1927.77,524.43,1526.26,Improved,9.52,4.77,16.43,High
605606,Consumer Goods,South America,4672.04,5054,2565,2228.84,1549.61,893.59,Improved,9.78,4.69,13.34,Low
442887,Industrial,Europe,3556.99,8086,570,1329.41,296.76,1930.82,Improved,3.65,3.94,10.79,High
960449,Industrial,Africa,4239.97,9087,1221,2834.41,321.94,1083.62,Improved,5.41,3.72,18.78,High
739548,Energy and Building Technology,North America,384.32,4014,2485,51.39,1397.9,-1064.97,Unchanged,1.85,2.96,7.57,Low
145640,Industrial,Europe,730.92,2727,3591,450.45,824.97,-544.5,Unchanged,9.86,2.08,18.12,Medium
516827,Industrial,Europe,2459.12,6532,561,2028.87,245.44,184.81,Improved,3.6,0.86,11.02,Low
105804,Consumer Goods,North America,2013.58,1650,2394,2264.62,971.8,-1222.84,Unchanged,2.97,4.44,28.37,High
410930,Energy and Building Technology,Europe,2945.33,2285,2255,1923.54,273.07,748.72,Improved,5.81,4.28,23.38,High
484613,Automotive,North America,1989.91,1163,2546,1268.44,1001.63,-280.16,Unchanged,7.2,3.29,10.64,Low
493316,Energy and Building Technology,Africa,3506.44,9375,2654,1778.76,608.15,1119.53,Improved,5.52,3.65,8.47,Medium
425352,Consumer Goods,North America,542.28,5179,1133,1703.1,1323.97,-2484.79,Unchanged,9.86,4.63,18.44,Low
785682,Industrial,Asia-Pacific,2381.63,3423,493,1262.23,1112.88,6.52,Improved,8.03,2.39,29.13,High
760086,Industrial,Asia-Pacific,3580.28,2030,1500,392.12,626.7,2561.46,Improved,1.93,4.46,2.69,Low
237644,Consumer Goods,South America,4337.28,5623,4082,1324.57,814.6,2198.11,Improved,3.89,2.64,21.8,Low
213804,Consumer Goods,North America,682.34,8001,3936,1172.34,1369.68,-1859.68,Unchanged,3.28,0.63,5.51,High
771281,Energy and Building Technology,North America,1917.89,8296,648,755.29,221.16,941.44,Improved,8.01,4.41,2.97,Medium
527863,Automotive,Europe,1641.0,2724,2363,277.96,1925.29,-562.25,Unchanged,6.76,3.82,9.39,Medium
798063,Energy and Building Technology,Europe,810.29,6888,3057,2705.8,890.03,-2785.54,Unchanged,3.94,3.16,2.99,Medium
466867,Energy and Building Technology,South America,3712.47,3917,2492,1955.34,557.56,1199.57,Improved,4.72,2.33,17.71,High
787788,Consumer Goods,South America,3261.43,6103,2785,2570.78,488.48,202.17,Improved,7.29,4.57,9.99,High
544060,Energy and Building Technology,South America,911.88,6131,4279,372.95,943.8,-404.87,Unchanged,8.48,3.59,10.06,Low
319054,Consumer Goods,North America,3757.88,1419,815,1323.09,814.3,1620.49,Improved,4.83,4.28,27.89,High
864668,Consumer Goods,Europe,516.01,2266,2814,1173.57,900.99,-1558.55,Unchanged,2.33,4.13,5.29,High
352976,Automotive,Europe,3660.89,8741,1811,2882.11,264.97,513.81,Improved,6.7,4.52,9.14,High
369583,Consumer Goods,Africa,1659.27,3540,3422,1713.82,1275.88,-1330.43,Unchanged,4.2,2.73,11.65,Low
713486,Consumer Goods,Africa,1608.29,7388,1372,1326.42,1667.32,-1385.45,Unchanged,8.69,2.21,24.12,High
964398,Energy and Building Technology,Africa,1053.96,2788,4383,1315.32,1247.69,-1509.05,Unchanged,3.6,2.87,7.38,High
255426,Industrial,South America,3302.39,6650,2358,1282.13,1847.54,172.72,Improved,2.86,2.45,15.55,Low
848153,Energy and Building Technology,Africa,2815.66,5173,4566,244.55,1094.24,1476.87,Improved,1.15,0.53,11.46,Low
469083,Industrial,Africa,1591.24,2051,851,1247.88,1507.97,-1164.61,Unchanged,9.93,1.89,8.4,Low
566713,Industrial,Africa,1542.2,7414,2679,2745.59,1622.03,-2825.42,Unchanged,7.78,1.23,26.25,High
681440,Industrial,North America,956.8,3558,3577,2756.66,1413.63,-3213.49,Unchanged,8.93,4.58,15.72,Low
863612,Energy and Building Technology,Europe,153.51,4515,3430,184.29,28.17,-58.95,Unchanged,6.18,1.39,12.12,High
509784,Energy and Building Technology,North America,1852.82,4451,2809,453.96,1796.75,-397.89,Unchanged,6.77,3.89,23.67,High
210449,Automotive,Asia-Pacific,760.45,5412,3210,685.52,880.59,-805.66,Unchanged,8.05,4.23,12.05,High
669587,Industrial,Africa,3705.21,8182,190,1105.0,683.98,1916.23,Improved,6.87,3.65,9.25,High
757057,Consumer Goods,South America,834.8,8042,2278,1531.72,829.82,-1526.74,Unchanged,6.76,4.18,18.5,Medium
245752,Automotive,Europe,3031.8,2741,3175,500.66,1649.55,881.59,Improved,8.6,4.14,18.9,Medium
846257,Consumer Goods,Asia-Pacific,2530.17,8831,1016,1698.53,1863.78,-1032.14,Unchanged,8.07,2.86,23.87,High
609031,Automotive,South America,2167.25,4424,1862,2807.31,1126.81,-1766.87,Unchanged,7.72,3.6,7.06,Medium
372898,Energy and Building Technology,South America,1508.26,7195,664,1483.86,608.38,-583.98,Unchanged,7.85,2.04,7.62,Medium
614583,Industrial,Europe,3887.14,4665,478,1442.11,182.15,2262.88,Improved,1.44,2.48,20.91,Medium
244396,Automotive,Asia-Pacific,3022.02,1783,3281,2224.77,75.21,722.04,Improved,3.1,0.59,7.71,Medium
411329,Consumer Goods,Africa,3465.9,6172,3539,130.16,334.93,3000.81,Improved,3.77,0.71,29.01,High
334401,Energy and Building Technology,South America,640.13,7959,3643,1961.15,1497.89,-2818.91,Unchanged,7.96,2.63,23.45,Medium
761181,Automotive,Asia-Pacific,2807.58,8959,3292,2036.07,682.99,88.52,Improved,6.78,2.58,19.22,Low
669358,Automotive,South America,4241.93,8717,749,953.7,1465.08,1823.15,Improved,3.77,2.65,8.89,Low
587477,Automotive,North America,2596.33,4847,4230,2222.82,641.65,-268.14,Unchanged,4.71,3.83,12.57,Low
298900,Energy and Building Technology,North America,3523.66,6046,4809,1772.25,1071.24,680.17,Improved,6.32,2.19,4.96,Low
581405,Industrial,Europe,4997.71,2039,4356,2862.75,858.19,1276.77,Improved,6.46,3.98,2.96,Medium
345807,Consumer Goods,North America,3453.46,7066,3094,1812.13,326.15,1315.18,Improved,8.77,2.46,11.16,Medium
314949,Automotive,South America,4437.63,5342,1738,1841.05,1008.36,1588.22,Improved,6.28,3.82,14.75,High
187324,Automotive,North America,1501.54,4087,1214,2500.35,1068.65,-2067.46,Unchanged,4.7,2.39,9.07,Low
245190,Consumer Goods,Europe,4890.68,4298,3442,2992.75,919.76,978.17,Improved,5.67,2.06,20.93,High
853834,Industrial,Asia-Pacific,4957.2,1760,2186,932.24,385.58,3639.38,Improved,3.56,1.8,14.37,High
985332,Automotive,Africa,1133.37,1741,508,1473.41,1857.76,-2197.8,Unchanged,3.68,3.52,23.85,High
443624,Energy and Building Technology,South America,1649.77,1358,3231,2481.62,1819.18,-2651.03,Unchanged,5.26,4.23,27.35,Low
132225,Industrial,Africa,1962.94,4971,1534,719.08,1089.41,154.45,Improved,7.12,3.44,3.59,High
475703,Automotive,Africa,3372.95,6139,1193,2278.33,1679.81,-585.19,Unchanged,1.22,3.01,18.91,Low
917957,Automotive,South America,1515.53,1916,3953,615.42,1631.17,-731.06,Unchanged,6.91,1.69,24.8,High
827554,Automotive,North America,2657.15,6780,1692,1429.42,1827.1,-599.37,Unchanged,4.41,1.29,25.37,Medium
896759,Industrial,South America,520.54,2418,3981,1332.46,222.15,-1034.07,Unchanged,5.57,2.48,29.96,High
822801,Industrial,Africa,4504.95,3086,4247,1785.78,524.25,2194.92,Improved,7.65,2.45,29.19,High
692656,Industrial,Asia-Pacific,1885.03,4153,816,1771.81,1424.68,-1311.46,Unchanged,3.84,1.73,2.05,Low
383118,Industrial,South America,4415.48,1867,4597,2430.18,1472.6,512.7,Improved,7.99,4.82,14.33,Low
650455,Automotive,Africa,3480.6,7031,3557,158.48,1088.94,2233.18,Improved,4.06,1.73,2.41,Low
939908,Energy and Building Technology,South America,2110.59,2547,2903,1503.09,913.31,-305.81,Unchanged,3.96,2.3,24.89,Low
177128,Industrial,Asia-Pacific,3754.88,7702,3701,264.2,1782.83,1707.85,Improved,1.84,3.98,20.46,Medium
903752,Consumer Goods,North America,821.8,3872,1344,2776.32,398.66,-2353.18,Unchanged,3.79,0.68,11.31,Medium
805290,Energy and Building Technology,South America,3158.71,9751,1095,785.96,486.99,1885.76,Improved,8.17,4.34,10.15,High
167308,Automotive,Africa,798.24,2204,3590,1239.39,1044.78,-1485.93,Unchanged,8.24,4.38,12.43,Medium
105130,Automotive,Asia-Pacific,3785.95,8940,2905,1274.29,256.66,2255.0,Improved,3.25,2.17,7.29,Medium
953518,Automotive,Europe,4931.96,1297,491,2901.39,1592.07,438.5,Improved,3.45,3.23,18.15,Medium
974260,Energy and Building Technology,Europe,3216.97,5105,1239,2403.03,1169.8,-355.86,Unchanged,1.7,1.38,16.68,Low
921158,Consumer Goods,North America,2103.87,2957,807,2151.54,296.24,-343.91,Unchanged,8.99,2.64,29.3,High
182419,Consumer Goods,North America,2566.44,3064,1855,2038.64,871.52,-343.72,Unchanged,4.65,3.63,9.54,Low
416658,Industrial,Europe,341.32,2404,4597,1045.98,127.47,-832.13,Unchanged,1.82,4.66,22.84,Low
930096,Automotive,Asia-Pacific,1810.32,1278,3464,1312.11,787.27,-289.06,Unchanged,3.03,0.82,23.31,Medium
429246,Automotive,Africa,4495.53,1930,1999,2124.84,1818.29,552.4,Improved,3.66,2.48,15.93,Low
917220,Automotive,Africa,4479.16,9553,3897,1006.21,1463.53,2009.42,Improved,6.64,4.68,11.62,Medium
148542,Consumer Goods,South America,3618.76,7193,3167,1412.08,1911.43,295.25,Improved,7.01,2.94,23.0,Low
986386,Industrial,North America,3700.72,8028,1690,92.27,260.25,3348.2,Improved,7.81,4.33,13.57,Medium
890290,Industrial,South America,1089.12,7579,233,83.94,120.69,884.49,Improved,4.3,2.59,16.57,Medium
886756,Consumer Goods,Asia-Pacific,2166.87,2277,2790,493.32,1528.49,145.06,Improved,1.23,1.64,3.73,High
